# MT data written by DataMT class
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(i\omega t)
> [mV/km]/[nT]
> 0.00
> 32.129 119.125
> 27 125
4.798464E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.514716E+02   -2.562587E+02    1.220643E+02
5.730659E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    3.885229E+02    1.113816E+02    7.478799E+01
5.730659E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    4.363061E+02    2.412998E+02    7.478799E+01
5.730659E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -7.248517E+02   -3.020937E+02    1.177926E+02
5.730659E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    1.680565E+02   -2.874372E+02    1.177926E+02
6.844627E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    3.734761E+02    1.010062E+02    7.108023E+01
6.844627E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    4.183026E+02    2.226522E+02    7.108023E+01
6.844627E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -7.078516E+02   -2.821157E+02    1.142999E+02
6.844627E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    1.455730E+02   -2.798304E+02    1.142999E+02
8.176615E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    3.596052E+02    9.037301E+01    6.820412E+01
8.176615E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    4.056524E+02    2.054091E+02    6.820412E+01
8.176615E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -6.923230E+02   -2.662221E+02    1.112617E+02
8.176615E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    1.689682E+02   -2.527161E+02    1.112617E+02
9.765625E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    3.465565E+02    7.972014E+01    6.590413E+01
9.765625E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.966110E+02    1.890442E+02    6.590413E+01
9.765625E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -6.772065E+02   -2.536764E+02    1.084740E+02
