# ModEM impedance responses for MT data written by DataMT class                                                                     
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(i\omega t)
>  [mV/km]/[nT]
>     0.00
>   32.129 119.125
>     27   125
 9.68992E-04          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   4.696770E+02   3.087880E+02   2.000000E+15
 9.68992E-04          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   9.018259E+02   8.571525E+02   2.000000E+15
 9.68992E-04          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -1.126710E+03  -9.873117E+02   2.000000E+15
 9.68992E-04          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -2.170541E+02  -1.240448E+02   2.000000E+15
 1.15754E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   4.348216E+02   2.910363E+02   2.000000E+15
 1.15754E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   8.437025E+02   7.710788E+02   2.000000E+15
 1.15754E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -1.043599E+03  -8.986069E+02   2.000000E+15
 1.15754E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -2.016946E+02  -1.184959E+02   2.000000E+15
 1.38274E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   4.031084E+02   2.734639E+02   2.000000E+15
 1.38274E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   7.916476E+02   6.962938E+02   2.000000E+15
 1.38274E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -9.698000E+02  -8.178218E+02   2.000000E+15
 1.38274E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.878209E+02  -1.128673E+02   2.000000E+15
 1.65180E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   3.742844E+02   2.564772E+02   2.000000E+15
 1.65180E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   7.447759E+02   6.315071E+02   2.000000E+15
 1.65180E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -9.042436E+02  -7.451207E+02   2.000000E+15
 1.65180E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.747396E+02  -1.071139E+02   2.000000E+15
 1.97278E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   3.480661E+02   2.404058E+02   2.000000E+15
 1.97278E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   7.008231E+02   5.756981E+02   2.000000E+15
 1.97278E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -8.457640E+02  -6.805944E+02   2.000000E+15
 1.97278E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.629015E+02  -1.017460E+02   2.000000E+15
 2.35682E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   3.240236E+02   2.253976E+02   2.000000E+15
 2.35682E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   6.598109E+02   5.278298E+02   2.000000E+15
 2.35682E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -7.928757E+02  -6.238163E+02   2.000000E+15
 2.35682E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.519649E+02  -9.671552E+01   2.000000E+15
 2.81532E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   3.018600E+02   2.115751E+02   2.000000E+15
 2.81532E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   6.208107E+02   4.864653E+02   2.000000E+15
 2.81532E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -7.444320E+02  -5.744339E+02   2.000000E+15
 2.81532E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.416644E+02  -9.199937E+01   2.000000E+15
 3.36248E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   2.812478E+02   1.989327E+02   2.000000E+15
 3.36248E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   5.840269E+02   4.509215E+02   2.000000E+15
 3.36248E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -6.992951E+02  -5.317344E+02   2.000000E+15
 3.36248E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.322647E+02  -8.754966E+01   2.000000E+15
 4.01606E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   2.618802E+02   1.873779E+02   2.000000E+15
 4.01606E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   5.478681E+02   4.193495E+02   2.000000E+15
 4.01606E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -6.564761E+02  -4.948074E+02   2.000000E+15
 4.01606E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.229678E+02  -8.331827E+01   2.000000E+15
 4.79846E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   2.434986E+02   1.767650E+02   2.000000E+15
 4.79846E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   5.127799E+02   3.912499E+02   2.000000E+15
 4.79846E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -6.151885E+02  -4.626575E+02   2.000000E+15
 4.79846E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.140584E+02  -7.923882E+01   2.000000E+15
 5.73066E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   2.260266E+02   1.669918E+02   2.000000E+15
 5.73066E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   4.779856E+02   3.657833E+02   2.000000E+15
 5.73066E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -5.751501E+02  -4.344818E+02   2.000000E+15
 5.73066E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -1.052262E+02  -7.533190E+01   2.000000E+15
 6.84463E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   2.093010E+02   1.578674E+02   2.000000E+15
 6.84463E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   4.451254E+02   3.427376E+02   2.000000E+15
 6.84463E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -5.359747E+02  -4.092816E+02   2.000000E+15
 6.84463E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYY  -9.708569E+01  -7.142675E+01   2.000000E+15
 8.17661E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXX   1.932557E+02   1.492369E+02   2.000000E+15
 8.17661E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZXY   4.134218E+02   3.214215E+02   2.000000E+15
 8.17661E-03          23-18-001A     32.120  119.129    -989.083     360.766       0.000     ZYX  -4.975714E+02  -3.862455E+02   2.000000E+15
