exception_type,iteration,message,multiplier,reason,rms,roughness,step_scale
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.63568443498815,0.010885346948200161,1.0
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.406454958639408,0.12629812774942675,0.5
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.346887336659956,0.2534654433149378,0.25
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.330614940545424,0.3344143323889175,0.125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.32596668183566,0.3792300847487138,0.0625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.324535279880399,0.40272328788431305,0.03125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.324045719973437,0.4147412211910383,0.015625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,15811.388300841896,step_cut_discarded,9.323857865771076,0.42081802077913183,0.0078125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.733999522749517,0.005592221747396929,1.0
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.430867021896859,0.11591799348508985,0.5
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.353699814365084,0.24634198326678544,0.25
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.332739179280981,0.33036925413584534,0.125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.326715041009919,0.37708670856492865,0.0625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.324831782182427,0.4016213905281083,0.03125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.324174642745252,0.41418272019685753,0.015625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,50000.0,step_cut_discarded,9.323917506173071,0.4205368822030226,0.0078125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.897346368064147,0.0022962401276100963,1.0
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.468600140868599,0.1110052869023678,0.5
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.362055256382622,0.2430694510322169,0.25
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.334371140960133,0.32852894328275944,0.125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.32690678928924,0.37611554195443514,0.0625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.324773257538078,0.40112305442687385,0.03125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.324106996745765,0.41393036394724375,0.015625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,158113.88300841898,step_cut_discarded,9.323874114800335,0.42040990702846603,0.0078125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,10.14756540786831,0.0005280090513996485,1.0
