   1.1000000e-02  -1.1000000e-02   1.9899670e+00
   1.9400000e-02  -1.1000000e-02   2.0220510e+00
   1.1000000e-02  -1.1000000e-02   2.0220510e+00
   2.7800000e-02  -1.1000000e-02   2.0580100e+00
   1.9400000e-02  -1.1000000e-02   2.0580100e+00
   3.6200000e-02  -1.1000000e-02   2.0888230e+00
   2.7800000e-02  -1.1000000e-02   2.0888230e+00
   4.4600000e-02  -1.1000000e-02   2.1232160e+00
   3.6200000e-02  -1.1000000e-02   2.1232160e+00
   5.3000000e-02  -1.1000000e-02   2.1807960e+00
   4.4600000e-02  -1.1000000e-02   2.1807960e+00
   6.1400000e-02  -1.1000000e-02   2.3007570e+00
   5.3000000e-02  -1.1000000e-02   2.3007570e+00
   6.9800000e-02  -1.1000000e-02   2.1765510e+00
   6.1400000e-02  -1.1000000e-02   2.1765510e+00
   7.7800000e-02  -1.1000000e-02   2.1605050e+00
   6.9800000e-02  -1.1000000e-02   2.1605050e+00
   8.5800000e-02  -1.1000000e-02   2.1678120e+00
   7.7800000e-02  -1.1000000e-02   2.1678120e+00
   9.3800000e-02  -1.1000000e-02   2.2124740e+00
   8.5800000e-02  -1.1000000e-02   2.2124740e+00
   1.0180000e-01  -1.1000000e-02   2.3267820e+00
   9.3800000e-02  -1.1000000e-02   2.3267820e+00
   1.0980000e-01  -1.1000000e-02   2.1573220e+00
   1.0180000e-01  -1.1000000e-02   2.1573220e+00
   1.1820000e-01  -1.1000000e-02   2.1169310e+00
   1.0980000e-01  -1.1000000e-02   2.1169310e+00
   1.2660000e-01  -1.1000000e-02   2.1032360e+00
   1.1820000e-01  -1.1000000e-02   2.1032360e+00
   1.3500000e-01  -1.1000000e-02   2.1086380e+00
   1.2660000e-01  -1.1000000e-02   2.1086380e+00
   1.4340000e-01  -1.1000000e-02   2.1340550e+00
   1.3500000e-01  -1.1000000e-02   2.1340550e+00
   1.5180000e-01  -1.1000000e-02   2.1920560e+00
   1.4340000e-01  -1.1000000e-02   2.1920560e+00
   1.6020000e-01  -1.1000000e-02   2.3202250e+00
   1.5180000e-01  -1.1000000e-02   2.3202250e+00
   1.6860000e-01  -1.1000000e-02   2.6102280e+00
   1.6020000e-01  -1.1000000e-02   2.6102280e+00
   1.7680000e-01  -1.1000000e-02   2.2635940e+00
   1.6860000e-01  -1.1000000e-02   2.2635940e+00
   1.8480000e-01  -1.1000000e-02   2.1230300e+00
   1.7680000e-01  -1.1000000e-02   2.1230300e+00
   1.9280000e-01  -1.1000000e-02   2.0169250e+00
   1.8480000e-01  -1.1000000e-02   2.0169250e+00
   2.0080000e-01  -1.1000000e-02   1.8152060e+00
   1.9280000e-01  -1.1000000e-02   1.8152060e+00
   2.0880000e-01  -1.1000000e-02   1.6015780e+00
   2.0080000e-01  -1.1000000e-02   1.6015780e+00
   2.1680000e-01  -1.1000000e-02   2.4859230e+00
   2.0880000e-01  -1.1000000e-02   2.4859230e+00
   2.2480000e-01  -1.1000000e-02   2.2575700e+00
   2.1680000e-01  -1.1000000e-02   2.2575700e+00
   2.3280000e-01  -1.1000000e-02   2.1019890e+00
   2.2480000e-01  -1.1000000e-02   2.1019890e+00
   2.4080000e-01  -1.1000000e-02   2.0408500e+00
   2.3280000e-01  -1.1000000e-02   2.0408500e+00
   2.4880000e-01  -1.1000000e-02   2.1229760e+00
   2.4080000e-01  -1.1000000e-02   2.1229760e+00
   2.5700000e-01  -1.1000000e-02   2.2912090e+00
   2.4880000e-01  -1.1000000e-02   2.2912090e+00
   2.6540000e-01  -1.1000000e-02   1.9844660e+00
   2.5700000e-01  -1.1000000e-02   1.9844660e+00
   2.7380000e-01  -1.1000000e-02   1.9507620e+00
   2.6540000e-01  -1.1000000e-02   1.9507620e+00
   2.8220000e-01  -1.1000000e-02   1.9925740e+00
   2.7380000e-01  -1.1000000e-02   1.9925740e+00
   2.9060000e-01  -1.1000000e-02   2.0572090e+00
   2.8220000e-01  -1.1000000e-02   2.0572090e+00
   2.9900000e-01  -1.1000000e-02   2.1288200e+00
   2.9060000e-01  -1.1000000e-02   2.1288200e+00
   3.0740000e-01  -1.1000000e-02   2.2176230e+00
   2.9900000e-01  -1.1000000e-02   2.2176230e+00
   3.1580000e-01  -1.1000000e-02   2.3725950e+00
   3.0740000e-01  -1.1000000e-02   2.3725950e+00
   3.2380000e-01  -1.1000000e-02   2.3464670e+00
   3.1580000e-01  -1.1000000e-02   2.3464670e+00
   3.3180000e-01  -1.1000000e-02   2.2944550e+00
   3.2380000e-01  -1.1000000e-02   2.2944550e+00
   3.3980000e-01  -1.1000000e-02   2.2892820e+00
   3.3180000e-01  -1.1000000e-02   2.2892820e+00
   3.4780000e-01  -1.1000000e-02   2.3242880e+00
   3.3980000e-01  -1.1000000e-02   2.3242880e+00
   3.5580000e-01  -1.1000000e-02   2.3602890e+00
   3.4780000e-01  -1.1000000e-02   2.3602890e+00
   3.6420000e-01  -1.1000000e-02   2.2682750e+00
   3.5580000e-01  -1.1000000e-02   2.2682750e+00
   3.7260000e-01  -1.1000000e-02   2.2020790e+00
   3.6420000e-01  -1.1000000e-02   2.2020790e+00
   3.8100000e-01  -1.1000000e-02   2.1549680e+00
   3.7260000e-01  -1.1000000e-02   2.1549680e+00
   3.8940000e-01  -1.1000000e-02   2.1162280e+00
   3.8100000e-01  -1.1000000e-02   2.1162280e+00
   3.9780000e-01  -1.1000000e-02   2.0860760e+00
   3.8940000e-01  -1.1000000e-02   2.0860760e+00
   4.0620000e-01  -1.1000000e-02   2.0743900e+00
   3.9780000e-01  -1.1000000e-02   2.0743900e+00
   4.1460000e-01  -1.1000000e-02   2.1216800e+00
   4.0620000e-01  -1.1000000e-02   2.1216800e+00
   4.2280000e-01  -1.1000000e-02   2.3929970e+00
   4.1460000e-01  -1.1000000e-02   2.3929970e+00
   4.3080000e-01  -1.1000000e-02   2.1294390e+00
   4.2280000e-01  -1.1000000e-02   2.1294390e+00
   4.3880000e-01  -1.1000000e-02   2.0364060e+00
   4.3080000e-01  -1.1000000e-02   2.0364060e+00
   4.4680000e-01  -1.1000000e-02   2.0473510e+00
   4.3880000e-01  -1.1000000e-02   2.0473510e+00
   4.5480000e-01  -1.1000000e-02   2.2080750e+00
   4.4680000e-01  -1.1000000e-02   2.2080750e+00
   4.6300000e-01  -1.1000000e-02   2.3301080e+00
   4.5480000e-01  -1.1000000e-02   2.3301080e+00
   4.7140000e-01  -1.1000000e-02   1.8068510e+00
   4.6300000e-01  -1.1000000e-02   1.8068510e+00
   4.7980000e-01  -1.1000000e-02   1.4838890e+00
   4.7140000e-01  -1.1000000e-02   1.4838890e+00
   4.8820000e-01  -1.1000000e-02   1.2730260e+00
   4.7980000e-01  -1.1000000e-02   1.2730260e+00
   4.9660000e-01  -1.1000000e-02   1.2839980e+00
   4.8820000e-01  -1.1000000e-02   1.2839980e+00
   5.0500000e-01  -1.1000000e-02   1.8811040e+00
   4.9660000e-01  -1.1000000e-02   1.8811040e+00
   5.1300000e-01  -1.1000000e-02   1.3407030e+00
   5.0500000e-01  -1.1000000e-02   1.3407030e+00
   5.2100000e-01  -1.1000000e-02   1.2199570e+00
   5.1300000e-01  -1.1000000e-02   1.2199570e+00
   5.2900000e-01  -1.1000000e-02   1.3149540e+00
   5.2100000e-01  -1.1000000e-02   1.3149540e+00
   5.3700000e-01  -1.1000000e-02   1.5798650e+00
   5.2900000e-01  -1.1000000e-02   1.5798650e+00
   5.4500000e-01  -1.1000000e-02   2.1058400e+00
   5.3700000e-01  -1.1000000e-02   2.1058400e+00
   5.5340000e-01  -1.1000000e-02   1.7017670e+00
   5.4500000e-01  -1.1000000e-02   1.7017670e+00
   5.6180000e-01  -1.1000000e-02   1.6203940e+00
   5.5340000e-01  -1.1000000e-02   1.6203940e+00
   5.7020000e-01  -1.1000000e-02   1.5884150e+00
   5.6180000e-01  -1.1000000e-02   1.5884150e+00
   5.7860000e-01  -1.1000000e-02   1.5654300e+00
   5.7020000e-01  -1.1000000e-02   1.5654300e+00
   5.8700000e-01  -1.1000000e-02   1.5619420e+00
   5.7860000e-01  -1.1000000e-02   1.5619420e+00
   5.9540000e-01  -1.1000000e-02   1.6068870e+00
   5.8700000e-01  -1.1000000e-02   1.6068870e+00
   6.0380000e-01  -1.1000000e-02   1.7749740e+00
   5.9540000e-01  -1.1000000e-02   1.7749740e+00
   6.1200000e-01  -1.1000000e-02   1.9186000e+00
   6.0380000e-01  -1.1000000e-02   1.9186000e+00
   6.2000000e-01  -1.1000000e-02   1.7062690e+00
   6.1200000e-01  -1.1000000e-02   1.7062690e+00
   6.2800000e-01  -1.1000000e-02   1.6498870e+00
   6.2000000e-01  -1.1000000e-02   1.6498870e+00
   6.3600000e-01  -1.1000000e-02   1.7147850e+00
   6.2800000e-01  -1.1000000e-02   1.7147850e+00
   6.4400000e-01  -1.1000000e-02   2.0012600e+00
   6.3600000e-01  -1.1000000e-02   2.0012600e+00
   6.5220000e-01  -1.1000000e-02   1.7716520e+00
   6.4400000e-01  -1.1000000e-02   1.7716520e+00
   6.6060000e-01  -1.1000000e-02   1.5682380e+00
   6.5220000e-01  -1.1000000e-02   1.5682380e+00
   6.6900000e-01  -1.1000000e-02   1.4618840e+00
   6.6060000e-01  -1.1000000e-02   1.4618840e+00
   6.7740000e-01  -1.1000000e-02   1.3962630e+00
   6.6900000e-01  -1.1000000e-02   1.3962630e+00
   6.8580000e-01  -1.1000000e-02   1.3559300e+00
   6.7740000e-01  -1.1000000e-02   1.3559300e+00
   6.9420000e-01  -1.1000000e-02   1.3528360e+00
   6.8580000e-01  -1.1000000e-02   1.3528360e+00
   7.0260000e-01  -1.1000000e-02   1.4326920e+00
   6.9420000e-01  -1.1000000e-02   1.4326920e+00
   7.1100000e-01  -1.1000000e-02   1.6647440e+00
   7.0260000e-01  -1.1000000e-02   1.6647440e+00
   7.1900000e-01  -1.1000000e-02   1.4118640e+00
   7.1100000e-01  -1.1000000e-02   1.4118640e+00
   7.2700000e-01  -1.1000000e-02   1.2901990e+00
   7.1900000e-01  -1.1000000e-02   1.2901990e+00
   7.3500000e-01  -1.1000000e-02   1.2836660e+00
   7.2700000e-01  -1.1000000e-02   1.2836660e+00
   7.4300000e-01  -1.1000000e-02   1.4088340e+00
