#WRITTEN BY pyCSAMT :Nia34-S34     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04350
>LONGITUDE   =    113.50095
>ELEVATION   =        440.8
nid004    0.0
RXY
 17
1.220e-04    8.430e+03    2.43e+01   8.430e+03   8.430e+03    2.44e+01    2.41e+01   1.00   1.00  
2.440e-04    4.700e+03   -4.47e+01   4.700e+03   4.700e+03   -4.40e+01   -4.54e+01   1.00   1.00  
4.880e-04    1.020e+04    7.22e+00   1.020e+04   1.020e+04    7.24e+00    7.20e+00   1.00   1.00  
9.770e-04    3.130e+03    1.25e+02   3.130e+03   3.130e+03    1.25e+02    1.25e+02   1.00   1.00  
1.950e-03    2.230e+03    5.23e+01   2.230e+03   2.230e+03    5.25e+01    5.22e+01   1.00   1.00  
3.910e-03    1.760e+03    2.81e+01   1.760e+03   1.760e+03    2.88e+01    2.74e+01   1.00   1.00  
7.810e-03    4.580e+03    6.98e+00   4.580e+03   4.580e+03    7.09e+00    6.86e+00   1.00   1.00  
1.560e-02    9.740e+03    7.76e+00   9.740e+03   9.740e+03    7.82e+00    7.70e+00   1.00   1.00  
3.130e-02    1.870e+04    1.02e+01   1.870e+04   1.870e+04    1.04e+01    1.00e+01   1.00   1.00  
6.250e-02    2.650e+04    1.09e+01   2.650e+04   2.650e+04    1.10e+01    1.09e+01   1.00   1.00  
1.250e-01    4.640e+04    6.92e+00   4.640e+04   4.640e+04    6.99e+00    6.84e+00   1.00   1.00  
2.500e-01    8.140e+04    4.79e+00   8.140e+04   8.140e+04    4.99e+00    4.59e+00   1.00   1.00  
5.000e-01    1.450e+05    6.07e+00   1.450e+05   1.450e+05    6.59e+00    5.54e+00   1.00   1.00  
1.000e+00    3.500e+05    3.45e+00   3.500e+05   3.500e+05    4.08e+00    2.83e+00   1.00   1.00  
2.000e+00    6.450e+05    6.69e+00   6.450e+05   6.450e+05    6.69e+00    6.69e+00   1.00   1.00  
4.000e+00    2.860e+06   -5.80e+01   2.860e+06   2.860e+06   -5.80e+01   -5.80e+01   1.00   1.00  
8.000e+00    5.520e+06   -1.21e+01   5.520e+06   5.520e+06   -1.02e+01   -1.40e+01   1.00   1.00  
