#WRITTEN BY pyCSAMT :Nia08-S08     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.05024
>LONGITUDE   =    113.49035
>ELEVATION   =        516.0
nia008    0.0
RXY
 17
1.220e-04    4.470e+02   -4.08e+01   4.470e+02   4.470e+02   -3.98e+01   -4.18e+01   1.00   1.00  
2.440e-04    1.160e+03   -1.39e+01   1.160e+03   1.160e+03   -1.32e+01   -1.47e+01   1.00   1.00  
4.880e-04    2.680e+03   -2.80e+01   2.680e+03   2.680e+03   -2.80e+01   -2.81e+01   1.00   1.00  
9.770e-04    8.100e+03    3.08e+01   8.100e+03   8.100e+03    3.12e+01    3.03e+01   1.00   1.00  
1.950e-03    6.620e+03    1.68e+01   6.620e+03   6.620e+03    1.73e+01    1.63e+01   1.00   1.00  
3.910e-03    1.260e+04    4.93e+00   1.260e+04   1.260e+04    5.48e+00    4.38e+00   1.00   1.00  
7.810e-03    2.880e+04    3.13e+00   2.880e+04   2.880e+04    3.23e+00    3.04e+00   1.00   1.00  
1.560e-02    5.790e+04    9.45e+00   5.790e+04   5.790e+04    9.55e+00    9.35e+00   1.00   1.00  
3.130e-02    8.910e+04    1.37e+01   8.910e+04   8.910e+04    1.41e+01    1.33e+01   1.00   1.00  
6.250e-02    1.270e+05    1.33e+01   1.270e+05   1.270e+05    1.36e+01    1.31e+01   1.00   1.00  
1.250e-01    2.090e+05    9.77e+00   2.090e+05   2.090e+05    9.92e+00    9.63e+00   1.00   1.00  
2.500e-01    3.510e+05    5.53e+00   3.510e+05   3.510e+05    6.01e+00    5.04e+00   1.00   1.00  
5.000e-01    6.300e+05    3.91e+00   6.300e+05   6.300e+05    4.36e+00    3.45e+00   1.00   1.00  
1.000e+00    1.530e+06    1.25e+00   1.530e+06   1.530e+06    2.14e+00    3.65e-01   1.00   1.00  
2.000e+00    3.280e+06   -5.39e-01   3.280e+06   3.280e+06    4.09e-01   -1.49e+00   1.00   1.00  
4.000e+00    5.880e+06   -1.44e+01   5.880e+06   5.880e+06   -6.00e+00   -2.29e+01   1.00   1.00  
8.000e+00    9.510e+06    1.88e+01   9.510e+06   9.510e+06    2.73e+01    1.04e+01   1.00   1.00  
