#WRITTEN BY pyCSAMT :Nia42-S42     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04140
>LONGITUDE   =    113.50413
>ELEVATION   =        403.5
nie002    0.0
RXY
 17
1.220e-04    1.360e+02    2.15e+02   1.360e+02   1.360e+02    2.16e+02    2.15e+02   1.00   1.00  
2.440e-04    3.330e+02   -7.50e+01   3.330e+02   3.330e+02   -7.49e+01   -7.51e+01   1.00   1.00  
4.880e-04    1.430e+02    1.95e+02   1.430e+02   1.430e+02    1.95e+02    1.95e+02   1.00   1.00  
9.770e-04    1.080e+02   -1.65e+02   1.080e+02   1.080e+02   -1.64e+02   -1.65e+02   1.00   1.00  
1.950e-03    7.940e+01   -9.27e+01   7.940e+01   7.940e+01   -9.27e+01   -9.28e+01   1.00   1.00  
3.910e-03    1.260e+02   -1.42e+02   1.260e+02   1.260e+02   -1.42e+02   -1.42e+02   1.00   1.00  
7.810e-03    2.870e+02   -1.64e+02   2.870e+02   2.870e+02   -1.64e+02   -1.64e+02   1.00   1.00  
1.560e-02    5.920e+02   -1.66e+02   5.920e+02   5.920e+02   -1.66e+02   -1.66e+02   1.00   1.00  
3.130e-02    9.280e+02   -1.64e+02   9.280e+02   9.280e+02   -1.64e+02   -1.65e+02   1.00   1.00  
6.250e-02    1.340e+03   -1.67e+02   1.340e+03   1.340e+03   -1.67e+02   -1.67e+02   1.00   1.00  
1.250e-01    2.220e+03   -1.70e+02   2.220e+03   2.220e+03   -1.70e+02   -1.70e+02   1.00   1.00  
2.500e-01    3.990e+03   -1.73e+02   3.990e+03   3.990e+03   -1.73e+02   -1.74e+02   1.00   1.00  
5.000e-01    7.720e+03   -1.76e+02   7.720e+03   7.720e+03   -1.76e+02   -1.76e+02   1.00   1.00  
1.000e+00    1.310e+04   -1.76e+02   1.310e+04   1.310e+04   -1.76e+02   -1.76e+02   1.00   1.00  
2.000e+00    2.520e+04   -1.76e+02   2.520e+04   2.520e+04   -1.74e+02   -1.77e+02   1.00   1.00  
4.000e+00    5.460e+04    1.75e+02   5.460e+04   5.460e+04    1.76e+02    1.75e+02   1.00   1.00  
8.000e+00    1.630e+05   -1.81e+02   1.630e+05   1.630e+05   -1.77e+02   -1.85e+02   1.00   1.00  
