#WRITTEN BY pyCSAMT :Nia12-S12     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04917
>LONGITUDE   =    113.49193
>ELEVATION   =        500.9
nib002    0.0
RXY
 17
1.220e-04    2.520e+02   -2.18e+01   2.530e+02   2.520e+02   -2.01e+01   -2.34e+01   1.00   1.00  
2.440e-04    3.950e+02    9.26e+00   3.950e+02   3.950e+02    9.70e+00    8.82e+00   1.00   1.00  
4.880e-04    5.980e+02   -1.27e+01   5.980e+02   5.980e+02   -1.27e+01   -1.28e+01   1.00   1.00  
9.770e-04    1.450e+03    4.22e+01   1.450e+03   1.450e+03    4.26e+01    4.19e+01   1.00   1.00  
1.950e-03    1.100e+03    2.40e+01   1.100e+03   1.100e+03    2.45e+01    2.35e+01   1.00   1.00  
3.910e-03    1.920e+03    1.09e+01   1.920e+03   1.920e+03    1.16e+01    1.02e+01   1.00   1.00  
7.810e-03    4.000e+03    6.77e+00   4.000e+03   4.000e+03    6.88e+00    6.65e+00   1.00   1.00  
1.560e-02    7.980e+03    1.10e+01   7.980e+03   7.980e+03    1.11e+01    1.09e+01   1.00   1.00  
3.130e-02    1.220e+04    1.35e+01   1.220e+04   1.220e+04    1.40e+01    1.31e+01   1.00   1.00  
6.250e-02    1.780e+04    1.27e+01   1.780e+04   1.780e+04    1.30e+01    1.24e+01   1.00   1.00  
1.250e-01    2.970e+04    8.41e+00   2.970e+04   2.970e+04    8.54e+00    8.27e+00   1.00   1.00  
2.500e-01    5.160e+04    3.47e+00   5.160e+04   5.160e+04    3.93e+00    3.00e+00   1.00   1.00  
5.000e-01    9.490e+04    3.01e+00   9.490e+04   9.490e+04    3.48e+00    2.55e+00   1.00   1.00  
1.000e+00    2.370e+05   -3.09e-01   2.370e+05   2.370e+05    4.85e-01   -1.10e+00   1.00   1.00  
2.000e+00    4.280e+05   -1.56e+00   4.280e+05   4.280e+05   -5.06e-01   -2.62e+00   1.00   1.00  
4.000e+00    8.660e+05   -1.39e+01   8.660e+05   8.660e+05   -5.33e+00   -2.24e+01   1.00   1.00  
8.000e+00    1.940e+06    1.68e+01   1.940e+06   1.940e+06    2.62e+01    7.35e+00   1.00   1.00  
