#WRITTEN BY pyCSAMT :Nia15-S15     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04842
>LONGITUDE   =    113.49324
>ELEVATION   =        493.3
nib005    0.0
RXY
 17
1.220e-04    7.770e+01    1.80e+02   7.780e+01   7.760e+01    1.80e+02    1.79e+02   1.00   1.00  
2.440e-04    1.030e+02   -1.60e+02   1.030e+02   1.030e+02   -1.60e+02   -1.60e+02   1.00   1.00  
4.880e-04    9.190e+01   -1.76e+02   9.190e+01   9.190e+01   -1.76e+02   -1.76e+02   1.00   1.00  
9.770e-04    1.340e+02   -1.29e+02   1.340e+02   1.340e+02   -1.29e+02   -1.29e+02   1.00   1.00  
1.950e-03    1.950e+02   -1.46e+02   1.950e+02   1.950e+02   -1.46e+02   -1.46e+02   1.00   1.00  
3.910e-03    2.590e+02   -1.63e+02   2.600e+02   2.590e+02   -1.63e+02   -1.63e+02   1.00   1.00  
7.810e-03    4.940e+02   -1.68e+02   4.940e+02   4.940e+02   -1.68e+02   -1.68e+02   1.00   1.00  
1.560e-02    9.020e+02   -1.67e+02   9.020e+02   9.020e+02   -1.67e+02   -1.67e+02   1.00   1.00  
3.130e-02    1.380e+03   -1.66e+02   1.380e+03   1.380e+03   -1.66e+02   -1.66e+02   1.00   1.00  
6.250e-02    2.100e+03    1.91e+02   2.100e+03   2.100e+03    1.91e+02    1.91e+02   1.00   1.00  
1.250e-01    3.560e+03    1.86e+02   3.560e+03   3.560e+03    1.87e+02    1.86e+02   1.00   1.00  
2.500e-01    6.700e+03    1.83e+02   6.700e+03   6.700e+03    1.83e+02    1.82e+02   1.00   1.00  
5.000e-01    1.710e+04    1.80e+02   1.710e+04   1.710e+04    1.91e+02    1.69e+02   1.00   1.00  
1.000e+00    3.900e+04   -1.76e+02   3.900e+04   3.900e+04   -1.62e+02   -1.90e+02   1.00   1.00  
2.000e+00    6.680e+04    1.11e+02   6.680e+04   6.680e+04    1.16e+02    1.06e+02   1.00   1.00  
4.000e+00    1.250e+05    8.25e+01   1.250e+05   1.250e+05    9.12e+01    7.38e+01   1.00   1.00  
8.000e+00    1.910e+05    7.86e+01   1.910e+05   1.910e+05    9.26e+01    6.45e+01   1.00   1.00  
