#WRITTEN BY pyCSAMT :Nia21-S21     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04692
>LONGITUDE   =    113.49567
>ELEVATION   =        478.5
nic001    0.0
RXY
 17
1.220e-04    5.880e+02    4.53e+01   5.880e+02   5.880e+02    4.57e+01    4.49e+01   1.00   1.00  
2.440e-04    1.430e+02    7.06e+01   1.440e+02   1.430e+02    7.08e+01    7.03e+01   1.00   1.00  
4.880e-04    4.400e+02    2.59e+01   4.400e+02   4.400e+02    2.59e+01    2.59e+01   1.00   1.00  
9.770e-04    3.710e+02    8.62e+01   3.710e+02   3.710e+02    8.64e+01    8.61e+01   1.00   1.00  
1.950e-03    2.920e+02    4.07e+01   2.920e+02   2.920e+02    4.08e+01    4.05e+01   1.00   1.00  
3.910e-03    4.190e+02    2.10e+01   4.190e+02   4.190e+02    2.14e+01    2.06e+01   1.00   1.00  
7.810e-03    8.100e+02    1.37e+01   8.100e+02   8.100e+02    1.38e+01    1.36e+01   1.00   1.00  
1.560e-02    1.440e+03    1.23e+01   1.440e+03   1.440e+03    1.24e+01    1.22e+01   1.00   1.00  
3.130e-02    2.310e+03    1.19e+01   2.310e+03   2.310e+03    1.19e+01    1.18e+01   1.00   1.00  
6.250e-02    3.760e+03    8.93e+00   3.760e+03   3.760e+03    9.00e+00    8.86e+00   1.00   1.00  
1.250e-01    6.710e+03    5.25e+00   6.710e+03   6.710e+03    5.41e+00    5.10e+00   1.00   1.00  
2.500e-01    1.300e+04    2.65e+00   1.300e+04   1.300e+04    2.77e+00    2.53e+00   1.00   1.00  
5.000e-01    2.640e+04    7.45e-01   2.640e+04   2.640e+04    7.98e-01    6.92e-01   1.00   1.00  
1.000e+00    5.190e+04    9.22e-01   5.190e+04   5.190e+04    1.12e+00    7.26e-01   1.00   1.00  
2.000e+00    1.180e+05   -2.74e+00   1.180e+05   1.180e+05   -1.19e+00   -4.28e+00   1.00   1.00  
4.000e+00    2.540e+05    6.88e-01   2.540e+05   2.540e+05    1.03e+01   -8.97e+00   1.00   1.00  
8.000e+00    6.560e+05   -8.66e+01   6.560e+05   6.560e+05   -7.61e+01   -9.70e+01   1.00   1.00  
