#WRITTEN BY pyCSAMT :Nia17-S17     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04787
>LONGITUDE   =    113.49398
>ELEVATION   =        502.7
nib007    0.0
RXY
 17
1.220e-04    3.510e+02    2.44e+02   3.510e+02   3.510e+02    2.45e+02    2.44e+02   1.00   1.00  
2.440e-04    2.080e+02   -1.18e+02   2.080e+02   2.080e+02   -1.18e+02   -1.19e+02   1.00   1.00  
4.880e-04    1.720e+02   -1.47e+02   1.720e+02   1.720e+02   -1.47e+02   -1.47e+02   1.00   1.00  
9.770e-04    9.230e+01   -9.15e+01   9.230e+01   9.230e+01   -9.13e+01   -9.16e+01   1.00   1.00  
1.950e-03    1.670e+02   -1.34e+02   1.670e+02   1.670e+02   -1.34e+02   -1.34e+02   1.00   1.00  
3.910e-03    1.660e+02   -1.46e+02   1.660e+02   1.660e+02   -1.45e+02   -1.46e+02   1.00   1.00  
7.810e-03    2.530e+02   -1.58e+02   2.530e+02   2.530e+02   -1.58e+02   -1.58e+02   1.00   1.00  
1.560e-02    4.540e+02   -1.62e+02   4.540e+02   4.540e+02   -1.62e+02   -1.62e+02   1.00   1.00  
3.130e-02    6.930e+02   -1.60e+02   6.930e+02   6.930e+02   -1.60e+02   -1.61e+02   1.00   1.00  
6.250e-02    9.800e+02    1.97e+02   9.800e+02   9.800e+02    1.97e+02    1.97e+02   1.00   1.00  
1.250e-01    1.440e+03    1.94e+02   1.440e+03   1.440e+03    1.94e+02    1.93e+02   1.00   1.00  
2.500e-01    2.360e+03    1.89e+02   2.360e+03   2.360e+03    1.89e+02    1.89e+02   1.00   1.00  
5.000e-01    4.450e+03    1.86e+02   4.450e+03   4.450e+03    1.96e+02    1.76e+02   1.00   1.00  
1.000e+00    7.550e+03   -1.72e+02   7.550e+03   7.550e+03   -1.58e+02   -1.86e+02   1.00   1.00  
2.000e+00    1.550e+04    1.12e+02   1.550e+04   1.550e+04    1.17e+02    1.07e+02   1.00   1.00  
4.000e+00    2.620e+04    8.50e+01   2.620e+04   2.620e+04    9.41e+01    7.59e+01   1.00   1.00  
8.000e+00    3.710e+04    8.53e+01   3.710e+04   3.710e+04    9.93e+01    7.12e+01   1.00   1.00  
