#WRITTEN BY pyCSAMT :Nia44-S44     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04097
>LONGITUDE   =    113.50503
>ELEVATION   =        435.7
nie004    0.0
RXY
 17
1.220e-04    9.580e+02   -1.27e+02   9.580e+02   9.580e+02   -1.27e+02   -1.27e+02   1.00   1.00  
2.440e-04    2.200e+03   -2.97e+02   2.200e+03   2.200e+03   -2.97e+02   -2.97e+02   1.00   1.00  
4.880e-04    1.970e+03    2.31e+02   1.970e+03   1.970e+03    2.36e+02    2.27e+02   1.00   1.00  
9.770e-04    6.010e+03   -1.62e+02   6.010e+03   6.010e+03   -1.55e+02   -1.69e+02   1.00   1.00  
1.950e-03    2.340e+03   -1.65e+02   2.340e+03   2.340e+03   -1.63e+02   -1.67e+02   1.00   1.00  
3.910e-03    5.500e+02   -1.96e+02   5.500e+02   5.500e+02   -1.84e+02   -2.08e+02   1.00   1.00  
7.810e-03    7.200e+02   -1.75e+02   7.210e+02   7.200e+02   -1.74e+02   -1.76e+02   1.00   1.00  
1.560e-02    2.410e+03   -1.72e+02   2.410e+03   2.410e+03   -1.71e+02   -1.73e+02   1.00   1.00  
3.130e-02    6.490e+03   -1.66e+02   6.490e+03   6.490e+03   -1.62e+02   -1.70e+02   1.00   1.00  
6.250e-02    6.810e+03   -1.69e+02   6.810e+03   6.810e+03   -1.67e+02   -1.71e+02   1.00   1.00  
1.250e-01    2.260e+04    1.80e+02   2.260e+04   2.260e+04    1.86e+02    1.74e+02   1.00   1.00  
2.500e-01    1.050e+04    1.84e+02   1.050e+04   1.050e+04    1.91e+02    1.78e+02   1.00   1.00  
5.000e-01    2.150e+04    1.69e+02   2.150e+04   2.150e+04    1.79e+02    1.59e+02   1.00   1.00  
1.000e+00    3.130e+04   -1.21e+02   3.130e+04   3.130e+04   -1.18e+02   -1.24e+02   1.00   1.00  
2.000e+00    1.270e+05    1.07e+02   1.270e+05   1.270e+05    1.12e+02    1.01e+02   1.00   1.00  
4.000e+00    1.680e+05    2.04e+01   1.680e+05   1.680e+05    2.74e+01    1.34e+01   1.00   1.00  
8.000e+00    3.780e+05    1.78e+02   3.780e+05   3.780e+05    1.81e+02    1.74e+02   1.00   1.00  
