#WRITTEN BY pyCSAMT :Nia16-S16     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04810
>LONGITUDE   =    113.49355
>ELEVATION   =        504.2
nib006    0.0
RXY
 17
1.220e-04    1.030e+03    2.40e+02   1.030e+03   1.030e+03    2.40e+02    2.40e+02   1.00   1.00  
2.440e-04    4.990e+02   -1.09e+02   4.990e+02   4.990e+02   -1.09e+02   -1.10e+02   1.00   1.00  
4.880e-04    2.270e+02   -1.36e+02   2.270e+02   2.270e+02   -1.36e+02   -1.36e+02   1.00   1.00  
9.770e-04    1.450e+02   -9.19e+01   1.450e+02   1.450e+02   -9.18e+01   -9.21e+01   1.00   1.00  
1.950e-03    1.980e+02   -1.28e+02   1.980e+02   1.980e+02   -1.28e+02   -1.28e+02   1.00   1.00  
3.910e-03    2.000e+02   -1.45e+02   2.000e+02   2.000e+02   -1.45e+02   -1.45e+02   1.00   1.00  
7.810e-03    3.160e+02   -1.58e+02   3.160e+02   3.160e+02   -1.58e+02   -1.58e+02   1.00   1.00  
1.560e-02    5.550e+02   -1.62e+02   5.550e+02   5.550e+02   -1.61e+02   -1.62e+02   1.00   1.00  
3.130e-02    8.480e+02   -1.61e+02   8.480e+02   8.480e+02   -1.61e+02   -1.62e+02   1.00   1.00  
6.250e-02    1.220e+03    1.96e+02   1.220e+03   1.220e+03    1.96e+02    1.96e+02   1.00   1.00  
1.250e-01    1.900e+03    1.91e+02   1.900e+03   1.900e+03    1.92e+02    1.91e+02   1.00   1.00  
2.500e-01    3.220e+03    1.87e+02   3.220e+03   3.220e+03    1.87e+02    1.87e+02   1.00   1.00  
5.000e-01    7.940e+03    1.84e+02   7.940e+03   7.940e+03    1.95e+02    1.74e+02   1.00   1.00  
1.000e+00    1.470e+04   -1.74e+02   1.470e+04   1.470e+04   -1.60e+02   -1.88e+02   1.00   1.00  
2.000e+00    3.400e+04    1.11e+02   3.400e+04   3.400e+04    1.16e+02    1.06e+02   1.00   1.00  
4.000e+00    6.480e+04    8.16e+01   6.480e+04   6.480e+04    8.82e+01    7.51e+01   1.00   1.00  
8.000e+00    1.190e+05    8.66e+01   1.190e+05   1.190e+05    1.01e+02    7.20e+01   1.00   1.00  
