#WRITTEN BY pyCSAMT :Nia05-S05     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.05090
>LONGITUDE   =    113.48902
>ELEVATION   =        531.2
nia005    0.0
RXY
 17
1.220e-04    3.250e+03    4.02e+01   3.250e+03   3.250e+03    4.14e+01    3.90e+01   1.00   1.00  
2.440e-04    3.180e+03    4.92e+01   3.180e+03   3.180e+03    4.97e+01    4.87e+01   1.00   1.00  
4.880e-04    3.900e+03    1.99e+01   3.900e+03   3.900e+03    2.01e+01    1.97e+01   1.00   1.00  
9.770e-04    3.250e+03    4.80e+01   3.250e+03   3.250e+03    4.83e+01    4.78e+01   1.00   1.00  
1.950e-03    2.990e+03    3.01e+01   2.990e+03   2.990e+03    3.05e+01    2.97e+01   1.00   1.00  
3.910e-03    6.170e+03    1.16e+01   6.170e+03   6.170e+03    1.20e+01    1.11e+01   1.00   1.00  
7.810e-03    1.300e+04    7.84e+00   1.300e+04   1.300e+04    7.95e+00    7.73e+00   1.00   1.00  
1.560e-02    2.420e+04    1.03e+01   2.420e+04   2.420e+04    1.09e+01    9.67e+00   1.00   1.00  
3.130e-02    3.680e+04    1.34e+01   3.680e+04   3.680e+04    1.36e+01    1.31e+01   1.00   1.00  
6.250e-02    5.420e+04    1.03e+01   5.420e+04   5.420e+04    1.07e+01    9.95e+00   1.00   1.00  
1.250e-01    8.870e+04    7.48e+00   8.870e+04   8.870e+04    8.05e+00    6.91e+00   1.00   1.00  
2.500e-01    1.700e+05    2.03e+00   1.700e+05   1.700e+05    2.59e+00    1.47e+00   1.00   1.00  
5.000e-01    2.970e+05    1.31e+00   2.970e+05   2.970e+05    1.90e+00    7.10e-01   1.00   1.00  
1.000e+00    6.450e+05    2.53e+00   6.450e+05   6.450e+05    3.36e+00    1.70e+00   1.00   1.00  
2.000e+00    1.330e+06   -7.71e+00   1.330e+06   1.330e+06   -2.26e+00   -1.32e+01   1.00   1.00  
4.000e+00    2.180e+06    2.80e+01   2.180e+06   2.180e+06    3.12e+01    2.48e+01   1.00   1.00  
8.000e+00    7.790e+06   -4.08e+00   7.790e+06   7.790e+06    6.09e+00   -1.43e+01   1.00   1.00  
