#WRITTEN BY pyCSAMT :Nia18-S18     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04746
>LONGITUDE   =    113.49429
>ELEVATION   =        494.4
nib008    0.0
RXY
 17
1.220e-04    2.900e+02    2.05e+02   2.910e+02   2.900e+02    2.05e+02    2.04e+02   1.00   1.00  
2.440e-04    1.970e+02   -1.42e+02   1.970e+02   1.970e+02   -1.41e+02   -1.43e+02   1.00   1.00  
4.880e-04    2.030e+02   -1.65e+02   2.030e+02   2.030e+02   -1.65e+02   -1.65e+02   1.00   1.00  
9.770e-04    1.670e+02   -1.12e+02   1.670e+02   1.670e+02   -1.12e+02   -1.12e+02   1.00   1.00  
1.950e-03    2.480e+02   -1.42e+02   2.480e+02   2.480e+02   -1.41e+02   -1.42e+02   1.00   1.00  
3.910e-03    3.380e+02   -1.62e+02   3.390e+02   3.380e+02   -1.62e+02   -1.63e+02   1.00   1.00  
7.810e-03    6.310e+02   -1.67e+02   6.310e+02   6.310e+02   -1.67e+02   -1.67e+02   1.00   1.00  
1.560e-02    1.150e+03   -1.67e+02   1.150e+03   1.150e+03   -1.67e+02   -1.67e+02   1.00   1.00  
3.130e-02    1.790e+03   -1.68e+02   1.790e+03   1.790e+03   -1.67e+02   -1.68e+02   1.00   1.00  
6.250e-02    2.840e+03    1.90e+02   2.840e+03   2.840e+03    1.90e+02    1.90e+02   1.00   1.00  
1.250e-01    5.010e+03    1.85e+02   5.010e+03   5.010e+03    1.85e+02    1.84e+02   1.00   1.00  
2.500e-01    9.680e+03    1.81e+02   9.680e+03   9.680e+03    1.81e+02    1.81e+02   1.00   1.00  
5.000e-01    1.910e+04    1.79e+02   1.910e+04   1.910e+04    1.90e+02    1.69e+02   1.00   1.00  
1.000e+00    5.140e+04   -1.77e+02   5.140e+04   5.140e+04   -1.63e+02   -1.90e+02   1.00   1.00  
2.000e+00    8.970e+04    1.10e+02   8.970e+04   8.970e+04    1.15e+02    1.05e+02   1.00   1.00  
4.000e+00    1.440e+05    8.17e+01   1.440e+05   1.440e+05    8.97e+01    7.38e+01   1.00   1.00  
8.000e+00    3.170e+05    8.07e+01   3.170e+05   3.170e+05    9.53e+01    6.62e+01   1.00   1.00  
