#WRITTEN BY pyCSAMT :Nia29-S29     01-05-2021 14:21:06     RECS
>AZIMUTH     =          0.0
>LATITUDE    =     26.04480
>LONGITUDE   =    113.49898
>ELEVATION   =        498.2
nic009    0.0
RXY
 17
1.220e-04    7.170e+02   -2.49e+02   7.170e+02   7.170e+02   -2.48e+02   -2.51e+02   1.00   1.00  
2.440e-04    8.160e+02   -6.68e+01   8.160e+02   8.160e+02   -6.60e+01   -6.76e+01   1.00   1.00  
4.880e-04    7.410e+02    1.20e+02   7.410e+02   7.410e+02    1.20e+02    1.20e+02   1.00   1.00  
9.770e-04    1.280e+03    2.56e+02   1.280e+03   1.280e+03    2.57e+02    2.55e+02   1.00   1.00  
1.950e-03    1.790e+03   -1.19e+02   1.790e+03   1.790e+03   -1.18e+02   -1.19e+02   1.00   1.00  
3.910e-03    1.210e+03   -1.34e+02   1.210e+03   1.210e+03   -1.33e+02   -1.34e+02   1.00   1.00  
7.810e-03    1.420e+03   -1.49e+02   1.420e+03   1.420e+03   -1.49e+02   -1.49e+02   1.00   1.00  
1.560e-02    2.500e+03   -1.56e+02   2.500e+03   2.500e+03   -1.56e+02   -1.56e+02   1.00   1.00  
3.130e-02    3.680e+03   -1.51e+02   3.680e+03   3.680e+03   -1.51e+02   -1.51e+02   1.00   1.00  
6.250e-02    4.030e+03   -1.38e+02   4.030e+03   4.030e+03   -1.36e+02   -1.39e+02   1.00   1.00  
1.250e-01    3.300e+03   -1.44e+02   3.300e+03   3.300e+03   -1.44e+02   -1.45e+02   1.00   1.00  
2.500e-01    3.270e+03   -1.53e+02   3.270e+03   3.270e+03   -1.52e+02   -1.55e+02   1.00   1.00  
5.000e-01    8.230e+03   -1.67e+02   8.230e+03   8.230e+03   -1.66e+02   -1.68e+02   1.00   1.00  
1.000e+00    1.150e+04   -1.73e+02   1.150e+04   1.150e+04   -1.72e+02   -1.73e+02   1.00   1.00  
2.000e+00    2.120e+04   -1.76e+02   2.120e+04   2.120e+04   -1.75e+02   -1.77e+02   1.00   1.00  
4.000e+00    4.210e+04    1.81e+02   4.210e+04   4.210e+04    1.85e+02    1.78e+02   1.00   1.00  
8.000e+00    1.040e+05   -1.78e+02   1.040e+05   1.040e+05   -1.75e+02   -1.80e+02   1.00   1.00  
